,asset,date,daily_interest
0,USDT,2024-08-26,6.660899016000001
1,USDT,2024-08-26,6.723328908000001
2,USDT,2024-08-26,6.740686847999999
3,USDT,2024-08-26,6.712407816000001
4,USDT,2024-08-26,6.690215231999999
5,USDT,2024-08-26,6.643049640000001
6,USDT,2024-08-26,6.639055955999999
7,USDT,2024-08-26,6.632929212
8,USDT,2024-08-26,6.642716760000001
9,USDT,2024-08-26,6.613174535999999
10,USDT,2024-08-26,6.617558916000001
11,USDT,2024-08-25,6.621782111999999
12,USDT,2024-08-25,6.582857051999999
13,USDT,2024-08-25,6.538614672
14,USDT,2024-08-25,6.526961244
15,USDT,2024-08-25,6.498657684
16,USDT,2024-08-25,6.525583296
17,USDT,2024-08-25,6.522547080000001
18,USDT,2024-08-25,6.526199124
19,USDT,2024-08-25,6.544624032
20,USDT,2024-08-25,6.48871158
21,USDT,2024-08-25,6.4842974159999995
22,USDT,2024-08-25,6.469876704000001
23,USDT,2024-08-25,6.46198482
24,USDT,2024-08-25,6.460177632
25,USDT,2024-08-25,6.488340156
26,USDT,2024-08-25,6.515958683999999
27,USDT,2024-08-25,6.471610307999999
28,USDT,2024-08-25,6.3758381040000005
29,USDT,2024-08-25,6.4071297
30,USDT,2024-08-25,6.409654332000001
31,USDT,2024-08-25,6.422944128000001
32,USDT,2024-08-25,6.384287124
33,USDT,2024-08-25,6.402582384
34,USDT,2024-08-25,6.349185803999998
35,USDT,2024-08-24,6.361140576
36,USDT,2024-08-24,6.373571892
37,USDT,2024-08-24,6.378030732000001
38,USDT,2024-08-24,6.309182388000001
39,USDT,2024-08-24,6.347110559999999
40,USDT,2024-08-24,6.334300812
41,USDT,2024-08-24,6.295268879999999
42,USDT,2024-08-24,6.322942596
43,USDT,2024-08-24,6.222408455999999
44,USDT,2024-08-24,6.184041408
45,USDT,2024-08-24,6.14572254
46,USDT,2024-08-24,6.135137832000001
47,USDT,2024-08-24,6.151328940000001
48,USDT,2024-08-24,6.155784276000001
49,USDT,2024-08-24,6.145266144
50,USDT,2024-08-24,6.131011871999999
51,USDT,2024-08-24,6.096187367999999
52,USDT,2024-08-24,6.03748836
53,USDT,2024-08-24,6.005920824
54,USDT,2024-08-24,5.995667244000001
55,USDT,2024-08-24,5.9786255399999995
56,USDT,2024-08-24,5.902081536
57,USDT,2024-08-24,5.7527813519999995
58,USDT,2024-08-24,5.740237908
59,USDT,2024-08-23,5.756820588
60,USDT,2024-08-23,5.76496038
61,USDT,2024-08-23,5.7789229440000005
62,USDT,2024-08-23,5.777927807999999
63,USDT,2024-08-23,5.802161472000001
64,USDT,2024-08-23,5.803925736
65,USDT,2024-08-23,5.816958864
66,USDT,2024-08-23,5.793445272
67,USDT,2024-08-23,5.868107628
68,USDT,2024-08-23,5.80174362
69,USDT,2024-08-23,5.726687063999999
70,USDT,2024-08-23,5.716154916000001
71,USDT,2024-08-23,5.691491136
72,USDT,2024-08-23,5.684492772
73,USDT,2024-08-23,5.678825928
74,USDT,2024-08-23,5.659681824
75,USDT,2024-08-23,5.62960962
76,USDT,2024-08-23,5.5997021039999995
77,USDT,2024-08-23,5.569569456
78,USDT,2024-08-23,5.529794676
79,USDT,2024-08-23,5.47750098
80,USDT,2024-08-23,5.46700212
81,USDT,2024-08-23,5.474012748
82,USDT,2024-08-23,5.485765164
83,USDT,2024-08-22,5.46840372
84,USDT,2024-08-22,5.468451024
85,USDT,2024-08-22,5.460983999999999
86,USDT,2024-08-22,5.456968416
87,USDT,2024-08-22,5.446251432
88,USDT,2024-08-22,5.4518166599999995
89,USDT,2024-08-22,5.454552408
90,USDT,2024-08-22,5.3655140160000006
91,USDT,2024-08-22,5.417052600000001
92,USDT,2024-08-22,5.359537068000001
93,USDT,2024-08-22,5.371196628
94,USDT,2024-08-22,5.332227768
95,USDT,2024-08-22,5.354192592
96,USDT,2024-08-22,5.388660564
97,USDT,2024-08-22,5.3446135319999994
98,USDT,2024-08-22,5.338940556000001
99,USDT,2024-08-22,5.3516854799999996
100,USDT,2024-08-22,5.385918683999999
101,USDT,2024-08-22,5.35995054
102,USDT,2024-08-22,5.347643616000001
103,USDT,2024-08-22,5.3488472400000004
104,USDT,2024-08-22,5.272642248
105,USDT,2024-08-22,5.259727379999999
106,USDT,2024-08-22,5.2855886519999995
107,USDT,2024-08-21,5.2887002039999995
108,USDT,2024-08-21,5.256835704
109,USDT,2024-08-21,5.264739852
110,USDT,2024-08-21,5.270374284
111,USDT,2024-08-21,5.241263052
112,USDT,2024-08-21,5.276331959999999
113,USDT,2024-08-21,5.27018682
114,USDT,2024-08-21,5.267727012
115,USDT,2024-08-21,5.260977432
116,USDT,2024-08-21,5.2594601999999995
117,USDT,2024-08-21,5.26489578
118,USDT,2024-08-21,5.2511233079999995
119,USDT,2024-08-21,5.252404896
120,USDT,2024-08-21,5.233836324
121,USDT,2024-08-21,5.228455056
122,USDT,2024-08-21,5.249726088000001
123,USDT,2024-08-21,5.2340185319999994
124,USDT,2024-08-21,5.2356584040000005
125,USDT,2024-08-21,5.240585028000001
126,USDT,2024-08-21,5.2200296879999994
127,USDT,2024-08-21,5.229836508000001
128,USDT,2024-08-21,5.223522300000001
129,USDT,2024-08-21,5.238571104
130,USDT,2024-08-21,5.258866272
131,USDT,2024-08-20,5.262181056
132,USDT,2024-08-20,5.334661296
133,USDT,2024-08-20,5.316310848
134,USDT,2024-08-20,5.292363636
135,USDT,2024-08-20,5.295877272
136,USDT,2024-08-20,5.36584602
137,USDT,2024-08-20,5.357574828000001
138,USDT,2024-08-20,5.349011052
139,USDT,2024-08-20,5.366934887999999
140,USDT,2024-08-20,5.326602096
141,USDT,2024-08-20,5.226341267999999
142,USDT,2024-08-20,5.213028696
143,USDT,2024-08-20,5.201440092
144,USDT,2024-08-20,5.142432732
145,USDT,2024-08-20,5.164332732
146,USDT,2024-08-20,5.094157248
147,USDT,2024-08-20,5.092176612
148,USDT,2024-08-20,5.1835749479999995
149,USDT,2024-08-20,5.15803254
150,USDT,2024-08-20,5.16240378
151,USDT,2024-08-20,5.159753879999999
152,USDT,2024-08-20,5.1792387479999995
153,USDT,2024-08-20,5.155223208
154,USDT,2024-08-20,5.143654752
155,USDT,2024-08-19,5.1637607039999995
156,USDT,2024-08-19,5.177945772
157,USDT,2024-08-19,5.142309215999999
158,USDT,2024-08-19,5.141455992000001
159,USDT,2024-08-19,5.183547792
160,USDT,2024-08-19,5.175457056000001
161,USDT,2024-08-19,5.141391167999999
162,USDT,2024-08-19,5.137615607999999
163,USDT,2024-08-19,5.125172904
164,USDT,2024-08-19,5.1317087400000005
165,USDT,2024-08-19,5.123107296000001
166,USDT,2024-08-19,5.10579666
167,USDT,2024-08-19,5.115272352
168,USDT,2024-08-19,5.13278184
169,USDT,2024-08-19,5.129877024000001
170,USDT,2024-08-19,5.162006952
171,USDT,2024-08-19,5.103323712000001
172,USDT,2024-08-19,5.121274704000001
173,USDT,2024-08-19,5.108153976
174,USDT,2024-08-19,5.105785272
175,USDT,2024-08-19,5.107057224
176,USDT,2024-08-19,5.114893043999999
177,USDT,2024-08-19,5.115059484
178,USDT,2024-08-19,5.1124770360000005
179,USDT,2024-08-18,5.160751644
180,USDT,2024-08-18,5.1597468719999995
181,USDT,2024-08-18,5.1571574159999996
182,USDT,2024-08-18,5.148486768000001
183,USDT,2024-08-18,5.148086436000001
184,USDT,2024-08-18,5.134326228000001
185,USDT,2024-08-18,5.129897172
186,USDT,2024-08-18,5.144591196
187,USDT,2024-08-18,5.107572312
188,USDT,2024-08-18,5.109982188000001
189,USDT,2024-08-18,5.114653896
190,USDT,2024-08-18,5.118832416000001
191,USDT,2024-08-18,5.10892836
192,USDT,2024-08-18,5.091897168000001
193,USDT,2024-08-18,5.07710766
194,USDT,2024-08-18,5.061359808000001
195,USDT,2024-08-18,5.050742688000001
196,USDT,2024-08-18,5.0547635280000005
197,USDT,2024-08-18,5.068983636
198,USDT,2024-08-18,5.069393604
199,USDT,2024-08-18,5.069734367999999
200,USDT,2024-08-18,5.070054108
201,USDT,2024-08-18,5.048808480000001
202,USDT,2024-08-18,5.077451928
203,USDT,2024-08-17,5.070758412
204,USDT,2024-08-17,5.095921512
205,USDT,2024-08-17,5.106728724
206,USDT,2024-08-17,5.050690128
207,USDT,2024-08-17,5.087243856
208,USDT,2024-08-17,5.053184976000001
209,USDT,2024-08-17,5.1148728960000005
210,USDT,2024-08-17,5.097453636
211,USDT,2024-08-17,5.096925408000001
212,USDT,2024-08-17,5.078460204
213,USDT,2024-08-17,5.082200724
214,USDT,2024-08-17,5.08567932
215,USDT,2024-08-17,5.081997492
216,USDT,2024-08-17,5.078118564000001
217,USDT,2024-08-17,5.09553432
218,USDT,2024-08-17,5.0597576040000005
219,USDT,2024-08-17,5.058640703999999
220,USDT,2024-08-17,5.0704439279999995
221,USDT,2024-08-17,5.10146046
222,USDT,2024-08-17,5.0829146640000005
223,USDT,2024-08-17,5.06655624
224,USDT,2024-08-17,5.043198575999999
225,USDT,2024-08-17,5.047193136
226,USDT,2024-08-17,5.080140372
227,USDT,2024-08-16,5.07847422
228,USDT,2024-08-16,5.060900784
229,USDT,2024-08-16,5.132081916000001
230,USDT,2024-08-16,5.041772448
231,USDT,2024-08-16,5.0874357
232,USDT,2024-08-16,5.078849148000001
233,USDT,2024-08-16,5.069655528
234,USDT,2024-08-16,5.065356995999999
235,USDT,2024-08-16,5.063821368
236,USDT,2024-08-16,5.046636876
237,USDT,2024-08-16,5.047084512
238,USDT,2024-08-16,5.078532912
239,USDT,2024-08-16,5.052952836
240,USDT,2024-08-16,5.097604308
241,USDT,2024-08-16,5.125911371999999
242,USDT,2024-08-16,5.1290264279999995
243,USDT,2024-08-16,5.113557144
244,USDT,2024-08-16,5.124986316
245,USDT,2024-08-16,5.1529210800000005
246,USDT,2024-08-16,5.141157276
247,USDT,2024-08-16,5.1292428
248,USDT,2024-08-16,5.0557525320000005
249,USDT,2024-08-16,5.035459116
250,USDT,2024-08-16,4.987754784
251,USDT,2024-08-15,4.979437164
252,USDT,2024-08-15,4.984400580000001
253,USDT,2024-08-15,5.004655452
254,USDT,2024-08-15,5.000841348
255,USDT,2024-08-15,4.976370288
256,USDT,2024-08-15,4.966108824000001
257,USDT,2024-08-15,4.970868132
258,USDT,2024-08-15,4.986087756
259,USDT,2024-08-15,4.979148084
260,USDT,2024-08-15,4.97685384
261,USDT,2024-08-15,4.9534322280000005
262,USDT,2024-08-15,4.914185676
263,USDT,2024-08-15,4.904107296
264,USDT,2024-08-15,4.902760883999999
265,USDT,2024-08-15,4.906535568
266,USDT,2024-08-15,4.921947912
267,USDT,2024-08-15,4.9190089320000006
268,USDT,2024-08-15,4.942631148
269,USDT,2024-08-15,4.952057783999999
270,USDT,2024-08-15,4.953645096
271,USDT,2024-08-15,5.025784571999999
272,USDT,2024-08-15,5.0892980759999995
273,USDT,2024-08-15,5.041933631999999
274,USDT,2024-08-15,5.061816203999999
275,USDT,2024-08-14,5.196584424
276,USDT,2024-08-14,5.248718688
277,USDT,2024-08-14,5.274414396
278,USDT,2024-08-14,5.184758424
279,USDT,2024-08-14,5.21728956
280,USDT,2024-08-14,5.233361532
281,USDT,2024-08-14,5.24400318
282,USDT,2024-08-14,5.270439108000001
283,USDT,2024-08-14,5.236629012
284,USDT,2024-08-14,5.256351276000001
285,USDT,2024-08-14,5.245789344
286,USDT,2024-08-14,5.243491596
287,USDT,2024-08-14,5.266859772
288,USDT,2024-08-14,5.3351229479999995
289,USDT,2024-08-14,5.335175508000001
290,USDT,2024-08-14,5.3465091959999995
291,USDT,2024-08-14,5.33020158
292,USDT,2024-08-14,5.339841959999999
293,USDT,2024-08-14,5.331648732000001
294,USDT,2024-08-14,5.345383536
295,USDT,2024-08-14,5.388239208
296,USDT,2024-08-14,5.360978963999999
297,USDT,2024-08-14,5.318475444000001
298,USDT,2024-08-14,5.252365476
299,USDT,2024-08-13,5.244997440000001
300,USDT,2024-08-13,5.2361367
301,USDT,2024-08-13,5.245933008
302,USDT,2024-08-13,5.241680904000001
303,USDT,2024-08-13,5.2761042
304,USDT,2024-08-13,5.277214968000001
305,USDT,2024-08-13,5.274895319999999
306,USDT,2024-08-13,5.297863164
307,USDT,2024-08-13,5.292869964
308,USDT,2024-08-13,5.287587684
309,USDT,2024-08-13,5.271464028
310,USDT,2024-08-13,5.26320948
311,USDT,2024-08-13,5.210505816000001
312,USDT,2024-08-13,5.20855584
313,USDT,2024-08-13,5.175721608
314,USDT,2024-08-13,5.177016335999999
315,USDT,2024-08-13,5.157011124
316,USDT,2024-08-13,5.190052092
317,USDT,2024-08-13,5.208022356
318,USDT,2024-08-13,5.2066829519999995
319,USDT,2024-08-13,5.241739596
320,USDT,2024-08-13,5.24787948
321,USDT,2024-08-13,5.271331752
322,USDT,2024-08-13,5.2488825
323,USDT,2024-08-12,5.354566644
324,USDT,2024-08-12,5.389748556
325,USDT,2024-08-12,5.375557356000001
326,USDT,2024-08-12,5.365690968
327,USDT,2024-08-12,5.353155408
328,USDT,2024-08-12,5.302008396
329,USDT,2024-08-12,5.269707647999999
330,USDT,2024-08-12,5.2370188319999995
331,USDT,2024-08-12,5.146874052
332,USDT,2024-08-12,5.114962247999999
333,USDT,2024-08-12,5.113617588
334,USDT,2024-08-12,5.0939838
335,USDT,2024-08-12,5.068228523999999
336,USDT,2024-08-12,5.05029768
337,USDT,2024-08-12,5.052046176
338,USDT,2024-08-12,5.038404228
339,USDT,2024-08-12,4.979392488
340,USDT,2024-08-12,4.9404429
341,USDT,2024-08-12,4.940618100000001
342,USDT,2024-08-12,4.847296068
343,USDT,2024-08-12,4.830405035999999
344,USDT,2024-08-12,4.847965332
345,USDT,2024-08-12,4.8329358000000004
346,USDT,2024-08-12,4.8308132520000004
347,USDT,2024-08-11,4.836777936000001
348,USDT,2024-08-11,4.874640408
349,USDT,2024-08-11,4.901804292
350,USDT,2024-08-11,4.907217972
351,USDT,2024-08-11,4.9309356719999995
352,USDT,2024-08-11,4.946632716000001
353,USDT,2024-08-11,4.961739336
354,USDT,2024-08-11,4.96126104
355,USDT,2024-08-11,4.963704204
356,USDT,2024-08-11,4.978168716000001
357,USDT,2024-08-11,4.9650786479999995
358,USDT,2024-08-11,4.976184576
359,USDT,2024-08-11,4.962996396
360,USDT,2024-08-11,4.958823131999999
361,USDT,2024-08-11,4.951065276
362,USDT,2024-08-11,4.948026432
363,USDT,2024-08-11,4.939449516000001
364,USDT,2024-08-11,4.927862664
365,USDT,2024-08-11,4.924824696000001
366,USDT,2024-08-11,4.916756736
367,USDT,2024-08-11,4.9194626999999995
368,USDT,2024-08-11,4.889527151999999
369,USDT,2024-08-11,4.886795783999999
370,USDT,2024-08-11,4.881144707999999
371,USDT,2024-08-10,4.865343419999999
372,USDT,2024-08-10,4.862243256
373,USDT,2024-08-10,4.87293834
374,USDT,2024-08-10,4.87367418
375,USDT,2024-08-10,4.866551424
376,USDT,2024-08-10,4.853332584
377,USDT,2024-08-10,4.886916672
378,USDT,2024-08-10,4.884534828
379,USDT,2024-08-10,4.873610232
380,USDT,2024-08-10,4.835346552
381,USDT,2024-08-10,4.807297908000001
382,USDT,2024-08-10,4.784302908000001
383,USDT,2024-08-10,4.7903000040000006
384,USDT,2024-08-10,4.800645564000001
385,USDT,2024-08-10,4.842463176000001
386,USDT,2024-08-10,4.790084508
387,USDT,2024-08-10,4.791817236
388,USDT,2024-08-10,4.83778008
389,USDT,2024-08-10,4.847979347999999
390,USDT,2024-08-10,4.800204936000001
391,USDT,2024-08-10,4.794750960000001
392,USDT,2024-08-10,4.80324816
393,USDT,2024-08-10,4.8108702359999995
394,USDT,2024-08-10,4.864456908
395,USDT,2024-08-09,4.838562347999999
396,USDT,2024-08-09,4.798685076
397,USDT,2024-08-09,4.794232368
398,USDT,2024-08-09,4.84487568
399,USDT,2024-08-09,4.83018954
400,USDT,2024-08-09,4.821592476
401,USDT,2024-08-09,4.890378623999999
402,USDT,2024-08-09,4.844689968
403,USDT,2024-08-09,4.863918168
404,USDT,2024-08-09,4.865460804
405,USDT,2024-08-09,4.861832411999999
406,USDT,2024-08-09,4.834466171999999
407,USDT,2024-08-09,4.864368432
408,USDT,2024-08-09,4.886750232000001
409,USDT,2024-08-09,4.887921444
410,USDT,2024-08-09,4.896995928
411,USDT,2024-08-09,4.921575612
412,USDT,2024-08-09,4.916811924
413,USDT,2024-08-09,4.953724812
414,USDT,2024-08-09,4.943163756
415,USDT,2024-08-09,4.928552952
416,USDT,2024-08-09,4.9555346280000006
417,USDT,2024-08-09,4.95018402
418,USDT,2024-08-09,5.015221764
419,USDT,2024-08-08,5.166961608000001
420,USDT,2024-08-08,5.161075764
421,USDT,2024-08-08,5.170612776
422,USDT,2024-08-08,5.1141537
423,USDT,2024-08-08,5.081056668
424,USDT,2024-08-08,5.153689332
425,USDT,2024-08-08,5.144656896000001
426,USDT,2024-08-08,5.1540546240000005
427,USDT,2024-08-08,5.153055108
428,USDT,2024-08-08,5.172153660000001
429,USDT,2024-08-08,5.176707984
430,USDT,2024-08-08,5.147816628000001
431,USDT,2024-08-08,5.156202576
432,USDT,2024-08-08,5.157849455999999
433,USDT,2024-08-08,5.236541412
434,USDT,2024-08-08,5.213686572
435,USDT,2024-08-08,5.1787586999999995
436,USDT,2024-08-08,5.176912091999999
437,USDT,2024-08-08,5.184394008
438,USDT,2024-08-08,5.181828204
439,USDT,2024-08-08,5.145334044000001
440,USDT,2024-08-08,5.10768444
441,USDT,2024-08-08,5.0400791400000005
442,USDT,2024-08-08,5.0966994
443,USDT,2024-08-07,5.11385148
444,USDT,2024-08-07,4.906532064
445,USDT,2024-08-07,4.855833563999999
446,USDT,2024-08-07,4.881792948
447,USDT,2024-08-07,4.860270504
448,USDT,2024-08-07,4.870475028
449,USDT,2024-08-07,4.819842228
450,USDT,2024-08-07,4.890291024
451,USDT,2024-08-07,4.832758848
452,USDT,2024-08-07,4.844635656
453,USDT,2024-08-07,4.836078887999999
454,USDT,2024-08-07,4.886622336
455,USDT,2024-08-07,4.901350524
456,USDT,2024-08-07,4.854290928
457,USDT,2024-08-07,4.974719904
458,USDT,2024-08-07,5.071348835999999
459,USDT,2024-08-07,5.055196272
460,USDT,2024-08-07,5.048559696
461,USDT,2024-08-07,5.069590704
462,USDT,2024-08-07,5.010734016
463,USDT,2024-08-07,5.037329376000001
464,USDT,2024-08-07,4.99802676
465,USDT,2024-08-07,4.975048404
466,USDT,2024-08-07,5.009985036
467,USDT,2024-08-06,4.945220603999999
468,USDT,2024-08-06,4.889396628
469,USDT,2024-08-06,4.87970544
470,USDT,2024-08-06,4.80802236
471,USDT,2024-08-06,4.802485164
472,USDT,2024-08-06,4.808270268
473,USDT,2024-08-06,4.861973448
474,USDT,2024-08-06,4.816438968
475,USDT,2024-08-06,4.8192316559999995
476,USDT,2024-08-06,4.900663740000001
477,USDT,2024-08-06,4.891909872
478,USDT,2024-08-06,4.9509785520000005
479,USDT,2024-08-06,5.058393672
480,USDT,2024-08-06,5.047230804000001
481,USDT,2024-08-06,5.030247792
482,USDT,2024-08-06,5.032853016000001
483,USDT,2024-08-06,5.014308972
484,USDT,2024-08-06,5.017962767999999
485,USDT,2024-08-06,5.0665965360000005
486,USDT,2024-08-06,5.118116724
487,USDT,2024-08-06,5.181322752
488,USDT,2024-08-06,5.1800718240000005
489,USDT,2024-08-06,5.20011558
490,USDT,2024-08-06,5.193020856
491,USDT,2024-08-05,5.140791984000001
492,USDT,2024-08-05,5.237951772
493,USDT,2024-08-05,5.2962478200000005
494,USDT,2024-08-05,5.319128064
495,USDT,2024-08-05,5.407172196
496,USDT,2024-08-05,5.423804808
497,USDT,2024-08-05,5.445095987999999
498,USDT,2024-08-05,5.589141924000001
499,USDT,2024-08-05,5.66715936
500,USDT,2024-08-05,5.996068451999999
501,USDT,2024-08-05,6.102821316
502,USDT,2024-08-05,6.165309023999999
503,USDT,2024-08-05,6.127757532
504,USDT,2024-08-05,6.1542749279999995
505,USDT,2024-08-05,7.122004392
506,USDT,2024-08-05,7.304239548000001
507,USDT,2024-08-05,7.2848869559999985
508,USDT,2024-08-05,7.287915288000001
509,USDT,2024-08-05,7.293830039999999
510,USDT,2024-08-05,7.305120804000001
511,USDT,2024-08-05,7.338372888
512,USDT,2024-08-05,7.36475538
513,USDT,2024-08-05,7.538267328000001
514,USDT,2024-08-05,7.5802811640000005
515,USDT,2024-08-04,7.60806876
516,USDT,2024-08-04,7.5529569720000005
517,USDT,2024-08-04,7.545863124
518,USDT,2024-08-04,7.520056164000001
519,USDT,2024-08-04,7.533748920000001
520,USDT,2024-08-04,7.577331672
521,USDT,2024-08-04,7.600993308
522,USDT,2024-08-04,7.6509261839999985
523,USDT,2024-08-04,7.6645365960000005
524,USDT,2024-08-04,7.664975471999999
525,USDT,2024-08-04,7.6524258960000004
526,USDT,2024-08-04,7.810412496
527,USDT,2024-08-04,7.835035979999999
528,USDT,2024-08-04,7.8506988600000005
529,USDT,2024-08-04,7.875374028000001
530,USDT,2024-08-04,7.8814482120000005
531,USDT,2024-08-04,7.880231448000001
532,USDT,2024-08-04,7.912405175999999
533,USDT,2024-08-04,7.927001087999999
534,USDT,2024-08-04,7.949828772000002
535,USDT,2024-08-04,7.968460416000001
536,USDT,2024-08-04,7.9971082440000005
